"Gallatin County, US-MT, US",44.88033807,-111.1007429,Grizzly Bear,,"{name:""","Gallatin County, US-MT, US",", lat:",44.88033807,",",lon:,-111.1007429,"},","{name:""Gallatin County, US-MT, US, lat:44.880338072,lon:-111.100742906},"
"Glacier County, US-MT, US",48.71936462,-113.5225463,Grizzly Bear,,"{name:""","Glacier County, US-MT, US",", lat:",48.71936462,",",lon:,-113.5225463,"},","{name:""Glacier County, US-MT, US, lat:48.7193646161,lon:-113.5225463217},"
"Glacier National Park, Glacier County, US-MT, US",48.93083462,-113.6967181,Grizzly Bear,,"{name:""","Glacier National Park, Glacier County, US-MT, US",", lat:",48.93083462,",",lon:,-113.6967181,"},","{name:""Glacier National Park, Glacier County, US-MT, US, lat:48.9308346194,lon:-113.6967181204},"
"Glacier National Park, Glacier County, US-MT, US",48.7551667,-113.5134863,Grizzly Bear,,"{name:""","Glacier National Park, Glacier County, US-MT, US",", lat:",48.7551667,",",lon:,-113.5134863,"},","{name:""Glacier National Park, Glacier County, US-MT, US, lat:48.7551667006,lon:-113.5134863272},"
"Montana, US",48.81287949,-113.4706131,Grizzly Bear,,"{name:""","Montana, US",", lat:",48.81287949,",",lon:,-113.4706131,"},","{name:""Montana, US, lat:48.8128794871,lon:-113.4706131212},"
"Glacier National Park, Glacier County, US-MT, US",48.70084019,-113.6814778,Grizzly Bear,,"{name:""","Glacier National Park, Glacier County, US-MT, US",", lat:",48.70084019,",",lon:,-113.6814778,"},","{name:""Glacier National Park, Glacier County, US-MT, US, lat:48.7008401927,lon:-113.6814777573},"
"Glacier National Park, Glacier County, US-MT, US",48.69732186,-113.5961402,Grizzly Bear,,"{name:""","Glacier National Park, Glacier County, US-MT, US",", lat:",48.69732186,",",lon:,-113.5961402,"},","{name:""Glacier National Park, Glacier County, US-MT, US, lat:48.6973218591,lon:-113.5961402163},"
"Glacier County, US-MT, US",48.72988393,-113.5795557,Grizzly Bear,,"{name:""","Glacier County, US-MT, US",", lat:",48.72988393,",",lon:,-113.5795557,"},","{name:""Glacier County, US-MT, US, lat:48.7298839293,lon:-113.57955567},"
"Glacier National Park, Flathead County, US-MT, US",48.63135229,-113.6547956,Grizzly Bear,,"{name:""","Glacier National Park, Flathead County, US-MT, US",", lat:",48.63135229,",",lon:,-113.6547956,"},","{name:""Glacier National Park, Flathead County, US-MT, US, lat:48.6313522893,lon:-113.6547955504},"
"Glacier National Park, Glacier County, US-MT, US",48.60662218,-113.7060525,Grizzly Bear,,"{name:""","Glacier National Park, Glacier County, US-MT, US",", lat:",48.60662218,",",lon:,-113.7060525,"},","{name:""Glacier National Park, Glacier County, US-MT, US, lat:48.6066221834,lon:-113.7060525002},"
"Glacier National Park, Glacier County, US-MT, US",48.77269192,-113.724069,Grizzly Bear,,"{name:""","Glacier National Park, Glacier County, US-MT, US",", lat:",48.77269192,",",lon:,-113.724069,"},","{name:""Glacier National Park, Glacier County, US-MT, US, lat:48.7726919207,lon:-113.724069038},"
"Glacier National Park, Glacier County, US-MT, US",48.64646235,-113.6461925,Grizzly Bear,,"{name:""","Glacier National Park, Glacier County, US-MT, US",", lat:",48.64646235,",",lon:,-113.6461925,"},","{name:""Glacier National Park, Glacier County, US-MT, US, lat:48.6464623506,lon:-113.6461925289},"
"Glacier County, US-MT, US",48.54145138,-113.3773832,Grizzly Bear,,"{name:""","Glacier County, US-MT, US",", lat:",48.54145138,",",lon:,-113.3773832,"},","{name:""Glacier County, US-MT, US, lat:48.5414513826,lon:-113.3773832109},"
"Glacier County, US-MT, US",48.42503808,-113.5018876,Grizzly Bear,,"{name:""","Glacier County, US-MT, US",", lat:",48.42503808,",",lon:,-113.5018876,"},","{name:""Glacier County, US-MT, US, lat:48.4250380752,lon:-113.5018876347},"
United States,48.51825079,-113.7870287,Grizzly Bear,,"{name:""",United States,", lat:",48.51825079,",",lon:,-113.7870287,"},","{name:""United States, lat:48.5182507929,lon:-113.7870286925},"
United States,48.58262397,-113.7447516,Grizzly Bear,,"{name:""",United States,", lat:",48.58262397,",",lon:,-113.7447516,"},","{name:""United States, lat:48.5826239661,lon:-113.7447515805},"
"Montana, US",47.53537767,-113.5261546,Grizzly Bear,,"{name:""","Montana, US",", lat:",47.53537767,",",lon:,-113.5261546,"},","{name:""Montana, US, lat:47.5353776658,lon:-113.5261545872},"
"Glacier National Park, Flathead County, US-MT, US",48.77375292,-113.7167594,Grizzly Bear,,"{name:""","Glacier National Park, Flathead County, US-MT, US",", lat:",48.77375292,",",lon:,-113.7167594,"},","{name:""Glacier National Park, Flathead County, US-MT, US, lat:48.773752917,lon:-113.7167593974},"
"Glacier National Park, Flathead County, US-MT, US",48.62281503,-113.787082,Grizzly Bear,,"{name:""","Glacier National Park, Flathead County, US-MT, US",", lat:",48.62281503,",",lon:,-113.787082,"},","{name:""Glacier National Park, Flathead County, US-MT, US, lat:48.6228150291,lon:-113.7870819592},"
"Glacier National Park, Flathead County, US-MT, US",48.63642276,-113.7258564,Grizzly Bear,,"{name:""","Glacier National Park, Flathead County, US-MT, US",", lat:",48.63642276,",",lon:,-113.7258564,"},","{name:""Glacier National Park, Flathead County, US-MT, US, lat:48.6364227636,lon:-113.725856381},"
"Glacier National Park, Glacier County, US-MT, US",48.92900339,-113.6915235,Grizzly Bear,,"{name:""","Glacier National Park, Glacier County, US-MT, US",", lat:",48.92900339,",",lon:,-113.6915235,"},","{name:""Glacier National Park, Glacier County, US-MT, US, lat:48.9290033876,lon:-113.6915235057},"
"Montana, US",47.03312756,-113.5297794,Grizzly Bear,,"{name:""","Montana, US",", lat:",47.03312756,",",lon:,-113.5297794,"},","{name:""Montana, US, lat:47.0331275614,lon:-113.5297794277},"
"Glacier National Park, Glacier County, US-MT, US",48.79572363,-113.4026503,Grizzly Bear,,"{name:""","Glacier National Park, Glacier County, US-MT, US",", lat:",48.79572363,",",lon:,-113.4026503,"},","{name:""Glacier National Park, Glacier County, US-MT, US, lat:48.7957236336,lon:-113.4026502522},"
"Glacier County, US-MT, US",48.62882689,-113.4681449,Grizzly Bear,,"{name:""","Glacier County, US-MT, US",", lat:",48.62882689,",",lon:,-113.4681449,"},","{name:""Glacier County, US-MT, US, lat:48.6288268901,lon:-113.4681449366},"
"Glacier National Park, Flathead County, US-MT, US",48.68387348,-113.6958794,Grizzly Bear,,"{name:""","Glacier National Park, Flathead County, US-MT, US",", lat:",48.68387348,",",lon:,-113.6958794,"},","{name:""Glacier National Park, Flathead County, US-MT, US, lat:48.6838734789,lon:-113.6958794032},"
"Flathead County, US-MT, US",48.74440289,-114.233193,Grizzly Bear,,"{name:""","Flathead County, US-MT, US",", lat:",48.74440289,",",lon:,-114.233193,"},","{name:""Flathead County, US-MT, US, lat:48.7444028935,lon:-114.2331929758},"
"Glacier National Park, Glacier County, US-MT, US",48.6757259,-113.6298976,Grizzly Bear,,"{name:""","Glacier National Park, Glacier County, US-MT, US",", lat:",48.6757259,",",lon:,-113.6298976,"},","{name:""Glacier National Park, Glacier County, US-MT, US, lat:48.6757258975,lon:-113.6298976347},"
"Glacier National Park, Flathead County, US-MT, US",48.67276864,-113.7524398,Grizzly Bear,,"{name:""","Glacier National Park, Flathead County, US-MT, US",", lat:",48.67276864,",",lon:,-113.7524398,"},","{name:""Glacier National Park, Flathead County, US-MT, US, lat:48.672768637,lon:-113.7524397586},"
"Glacier County, US-MT, US",48.44645705,-113.5974282,Grizzly Bear,,"{name:""","Glacier County, US-MT, US",", lat:",48.44645705,",",lon:,-113.5974282,"},","{name:""Glacier County, US-MT, US, lat:48.446457051,lon:-113.5974282485},"
"Glacier National Park, Flathead County, US-MT, US",48.74136579,-113.6842952,Grizzly Bear,,"{name:""","Glacier National Park, Flathead County, US-MT, US",", lat:",48.74136579,",",lon:,-113.6842952,"},","{name:""Glacier National Park, Flathead County, US-MT, US, lat:48.7413657861,lon:-113.6842951517},"
United States,48.83140194,-113.4083673,Grizzly Bear,,"{name:""",United States,", lat:",48.83140194,",",lon:,-113.4083673,"},","{name:""United States, lat:48.831401941,lon:-113.408367267},"
"Glacier National Park, Glacier County, US-MT, US",48.91003481,-113.7879857,Grizzly Bear,,"{name:""","Glacier National Park, Glacier County, US-MT, US",", lat:",48.91003481,",",lon:,-113.7879857,"},","{name:""Glacier National Park, Glacier County, US-MT, US, lat:48.9100348148,lon:-113.7879856775},"
"Glacier National Park, Flathead County, US-MT, US",48.71957108,-113.7041282,Grizzly Bear,,"{name:""","Glacier National Park, Flathead County, US-MT, US",", lat:",48.71957108,",",lon:,-113.7041282,"},","{name:""Glacier National Park, Flathead County, US-MT, US, lat:48.7195710841,lon:-113.7041281865},"
"Teton County, US-MT, US",47.91671167,-112.7490999,Grizzly Bear,,"{name:""","Teton County, US-MT, US",", lat:",47.91671167,",",lon:,-112.7490999,"},","{name:""Teton County, US-MT, US, lat:47.9167116716,lon:-112.7490998887},"
"Glacier County, US-MT, US",48.82966371,-113.5746638,Grizzly Bear,,"{name:""","Glacier County, US-MT, US",", lat:",48.82966371,",",lon:,-113.5746638,"},","{name:""Glacier County, US-MT, US, lat:48.8296637091,lon:-113.574663757},"
"Flathead County, US-MT, US",48.32233596,-113.8682128,Grizzly Bear,,"{name:""","Flathead County, US-MT, US",", lat:",48.32233596,",",lon:,-113.8682128,"},","{name:""Flathead County, US-MT, US, lat:48.3223359581,lon:-113.8682128381},"
"Montana, US",47.25202059,-113.5169188,Grizzly Bear,,"{name:""","Montana, US",", lat:",47.25202059,",",lon:,-113.5169188,"},","{name:""Montana, US, lat:47.2520205896,lon:-113.5169187731},"
"Glacier National Park, Flathead County, US-MT, US",48.63617938,-113.7755214,Grizzly Bear,,"{name:""","Glacier National Park, Flathead County, US-MT, US",", lat:",48.63617938,",",lon:,-113.7755214,"},","{name:""Glacier National Park, Flathead County, US-MT, US, lat:48.6361793772,lon:-113.7755213793},"
"Gallatin County, US-MT, Lewis and Clark National Historic Trail, US",45.65574033,-111.0011266,Grizzly Bear,,"{name:""","Gallatin County, US-MT, Lewis and Clark National Historic Trail, US",", lat:",45.65574033,",",lon:,-111.0011266,"},","{name:""Gallatin County, US-MT, Lewis and Clark National Historic Trail, US, lat:45.6557403254,lon:-111.0011266324},"
"Glacier National Park, Glacier County, US-MT, US",48.68093869,-113.5207466,Grizzly Bear,,"{name:""","Glacier National Park, Glacier County, US-MT, US",", lat:",48.68093869,",",lon:,-113.5207466,"},","{name:""Glacier National Park, Glacier County, US-MT, US, lat:48.6809386864,lon:-113.5207465795},"
"Glacier National Park, Glacier County, US-MT, US",48.79095172,-113.7009294,Grizzly Bear,,"{name:""","Glacier National Park, Glacier County, US-MT, US",", lat:",48.79095172,",",lon:,-113.7009294,"},","{name:""Glacier National Park, Glacier County, US-MT, US, lat:48.7909517244,lon:-113.7009294106},"
